X,Y,OBJECTID,Model,Type,Bulb_Type,Wattage,Voltage,Address_Number,Street,City,Light_Fixture_Theme,DATASOURCE,Permit_Number,CartegraphID,SHAPE,Retired,Status,MacID,TEP_Account_Number,Power_Pedestal_ID
991942.213582676,444753.692913383,2008,ATBM D R3,Autobahn,LED,95,480,244,S Church Av,Tucson,Other,TDOT_STREETLIGHTS,,8445,,,Inactive,00F1636F,2910000620,350
992092.450131234,444393.033464566,2009,ATBM D R3,Autobahn,LED,95,480,307,S Church Av,Tucson,Other,TDOT_STREETLIGHTS,,8446,,,Active,00F16356,2910000620,350
992026.265748031,444227.153871395,2010,ATBM D R3,Autobahn,LED,95,480,324,S Church Av,Tucson,Other,TDOT_STREETLIGHTS,,8447,,2019/06/25 00:00:00+00,Inactive,,,
992125.018044621,444065.875,2011,ATBM D R3,Autobahn,LED,95,480,337,S Church Av,Tucson,Other,TDOT_STREETLIGHTS,,8448,,,Active,00F149E1,2910000620,350
991208.640091863,445188.244094491,2012,ATBM A R3,Autobahn,LED,60,480,340,W Calle Carlos Arruza,Tucson,Other,TDOT_STREETLIGHTS,,8449,,,Active,00F176ED,2910000620,350
991208.958661418,445151.864173226,2013,ATBM A R3,Autobahn,LED,60,480,337,W Calle Carlos Arruza,Tucson,Other,TDOT_STREETLIGHTS,,8450,,,Active,00F179CD,2910000620,350
991231.587926511,445138.92847769,2014,ATBM A R3,Autobahn,LED,60,480,331,W Calle Carlos Arruza,Tucson,Other,TDOT_STREETLIGHTS,,8451,,,Active,00F17E5B,2910000620,350
991283.776574802,445204.576443568,2015,ATBM A R3,Autobahn,LED,60,480,328,W Calle Carlos Arruza,Tucson,Other,TDOT_STREETLIGHTS,,8452,,,Active,00F17F3D,2910000620,350
991349.12335958,445286.253608927,2016,ATBM A R3,Autobahn,LED,60,480,312,W Calle Carlos Arruza,Tucson,Other,TDOT_STREETLIGHTS,,8453,,,Active,00F17E90,2910000620,350
991421.727362204,445288.054790027,2017,ATBM A R3,Autobahn,LED,60,480,310,W Calle Carlos Arruza,Tucson,Other,TDOT_STREETLIGHTS,,8454,,,Active,00F17FA7,2910000620,350
994139.051837269,442968.870406821,2018,LED 12W A-LAMP,Globe,LED,12,120,610,S 4th Av,Tucson,Historic Reproduction Pole - Restricted,TDOT_STREETLIGHTS,,8475,,,Active,,2910005247,419
994201.188648295,442972.694553807,2019,LED 12W A-LAMP,Globe,LED,12,120,619,S 4th Av,Tucson,Historic Original Pole,TDOT_STREETLIGHTS,,8476,,,Active,,2910005247,419
994201.651574802,442826.028871395,2020,LED 12W A-LAMP,Globe,LED,12,120,637,S 4th Av,Tucson,Historic Reproduction Pole - Restricted,TDOT_STREETLIGHTS,,8477,,,Active,,2910005247,419
994142.801181104,442824.827427819,2021,LED 12W A-LAMP,Globe,LED,12,120,640,S 4th Av,Tucson,Historic Original Pole,TDOT_STREETLIGHTS,,8478,,,Active,,2910005247,419
994202.100065615,442698.489173226,2022,LED 12W A-LAMP,Globe,LED,12,120,647,S 4th Av,Tucson,Historic Original Pole,TDOT_STREETLIGHTS,,8479,,,Active,,2910005247,419
994142.27952756,442698.534448817,2023,LED 12W A-LAMP,Globe,LED,12,120,650,S 4th Av,Tucson,Historic Original Pole,TDOT_STREETLIGHTS,,8480,,,Active,,2910005247,419
994191.277887139,443568.193569556,2024,LED 12W A-LAMP,Globe,LED,12,120,505,S 4th Av,Tucson,Historic Reproduction Pole - Restricted,TDOT_STREETLIGHTS,,8481,,,Active,,2910005247,419
994130.024934385,443569.470800526,2025,LED 12W A-LAMP,Globe,LED,12,120,502,S 4th Av,Tucson,Historic Original Pole,TDOT_STREETLIGHTS,,8482,,,Active,,2910005247,419
994192.853674542,443442.584973752,2026,LED 12W A-LAMP,Globe,LED,12,120,521,S 4th Av,Tucson,Historic Reproduction Pole - Restricted,TDOT_STREETLIGHTS,,8483,,,Active,,2910005247,419
994135.547900263,443445.195866145,2027,LED 12W A-LAMP,Globe,LED,12,120,516,S 4th Av,Tucson,Historic Reproduction Pole - Restricted,TDOT_STREETLIGHTS,,8484,,,Active,,2910005247,419
994131.135170605,443304.249671914,2028,LED 12W A-LAMP,Globe,LED,12,120,542,S 4th Av,Tucson,Historic Original Pole,TDOT_STREETLIGHTS,,8485,,,Active,,2910005247,419
994195.98523622,443305.420275591,2029,LED 12W A-LAMP,Globe,LED,12,120,537,S 4th Av,Tucson,Historic Reproduction Pole - Restricted,TDOT_STREETLIGHTS,,8486,,,Active,,2910005247,419
994194.585629921,443173.534776904,2030,LED 12W A-LAMP,Globe,LED,12,120,545,S 4th Av,Tucson,Historic Original Pole,TDOT_STREETLIGHTS,,8487,,,Active,,2910005247,419
994135.707349081,443172.05675853,2031,LED 12W A-LAMP,Globe,LED,12,120,546,S 4th Av,Tucson,Historic Original Pole,TDOT_STREETLIGHTS,,8488,,,Active,,2910005247,419
994128.073162731,443650.223097116,2032,LED 12W A-LAMP,Globe,LED,12,120,438,S 4th Av,Tucson,Historic Original Pole,TDOT_STREETLIGHTS,,8489,,,Active,,2910005247,419
994191.231299214,443643.316601053,2033,LED 12W A-LAMP,Globe,LED,12,120,445,S 4th Av,Tucson,Historic Original Pole,TDOT_STREETLIGHTS,,8490,,,Active,,2910005247,419
994111.686351705,444862.211942255,2034,LED 12W A-LAMP,Globe,LED,12,120,218,S 4th Av,Tucson,Historic Reproduction Pole - Restricted,TDOT_STREETLIGHTS,,8508,,,Active,,2910005247,419
994172.54035433,444874.269685037,2035,LED 12W A-LAMP,Globe,LED,12,120,219,S 4th Av,Tucson,Historic Original Pole,TDOT_STREETLIGHTS,,8509,,,Active,,2910005247,419
994170.54429134,444722.437335961,2036,LED 12W A-LAMP,Globe,LED,12,120,229,S 4th Av,Tucson,Historic Original Pole,TDOT_STREETLIGHTS,,8510,,,Active,,2910005247,419
994109.028543308,445068.184711285,2037,LED 12W A-LAMP,Globe,LED,12,120,146,S 4th Av,Tucson,Historic Reproduction Pole - Restricted,TDOT_STREETLIGHTS,,8511,,,Active,,2910005247,419
994171.574803151,445070.695866145,2038,LED 12W A-LAMP,Globe,LED,12,120,147,S 4th Av,Tucson,Historic Reproduction Pole - Restricted,TDOT_STREETLIGHTS,,8512,,,Active,,2910005247,419
994103.622703411,445189.72834646,2039,LED 12W A-LAMP,Globe,LED,12,120,126,S 4th Av,Tucson,Historic Reproduction Pole,TDOT_STREETLIGHTS,,8513,,,Active,,2910005247,419
994165.80675853,445187.731955379,2040,LED 12W A-LAMP,Globe,LED,12,120,127,S 4th Av,Tucson,Historic Reproduction Pole,TDOT_STREETLIGHTS,,8514,,,Active,,2910005247,419
994101.741797902,445332.332349084,2041,LED 12W A-LAMP,Globe,LED,12,120,120,S 4th Av,Tucson,Historic Reproduction Pole,TDOT_STREETLIGHTS,,8515,,,Active,,2910005247,419
994164.952755906,445333.092191599,2042,LED 12W A-LAMP,Globe,LED,12,120,121,S 4th Av,Tucson,Historic Reproduction Pole,TDOT_STREETLIGHTS,,8516,,,Active,,2910005247,419
994595.869422574,444531.629593179,2043,LED 12W A-LAMP,Globe,LED,12,120,302,S 3rd Av,Tucson,Historic Reproduction Pole - Restricted,TDOT_STREETLIGHTS,,8517,,,Active,,2910004149,402
994601.57152231,444212.893700786,2044,LED 12W A-LAMP,Globe,LED,12,120,322,S 3rd Av,Tucson,Historic Reproduction Pole - Restricted,TDOT_STREETLIGHTS,,8518,,,Active,,2910004149,402
994597.144685041,444363.352034122,2045,LED 12W A-LAMP,Globe,LED,12,120,340,S 3rd Av,Tucson,Historic Reproduction Pole - Restricted,TDOT_STREETLIGHTS,,8519,,,Active,,2910004149,402
994598.787401576,444059.438976377,2046,LED 12W A-LAMP,Globe,LED,12,120,402,S 3rd Av,Tucson,Historic Reproduction Pole - Restricted,TDOT_STREETLIGHTS,,8520,,,Active,,2910004149,402
994605.713910762,443920.048556432,2047,LED 12W A-LAMP,Globe,LED,12,120,418,S 3rd Av,Tucson,Historic Reproduction Pole - Restricted,TDOT_STREETLIGHTS,,8521,,,Active,,2910004149,402
994606.017060369,443784.677821524,2048,LED 12W A-LAMP,Globe,LED,12,120,438,S 3rd Av,Tucson,Historic Reproduction Pole - Restricted,TDOT_STREETLIGHTS,,8522,,,Active,,2910004149,402
994613.921916012,443419.795275591,2049,LED 12W A-LAMP,Globe,LED,12,120,524,S 3rd Av,Tucson,Historic Reproduction Pole - Restricted,TDOT_STREETLIGHTS,,8523,,,Active,,2910004149,402
994688.783136483,441744.040354334,2050,LED 12W A-LAMP,Globe,LED,12,120,837,S 3rd Av,Tucson,Historic Reproduction Pole - Restricted,TDOT_STREETLIGHTS,,8541,,,Active,,2910004149,402
994685.170275591,441907.34186352,2051,LED 12W A-LAMP,Globe,LED,12,120,817,S 3rd Av,Tucson,Historic Reproduction Pole - Restricted,TDOT_STREETLIGHTS,,8542,,,Active,,2910004149,402
994686.389435697,442076.88188976,2052,LED 12W A-LAMP,Globe,LED,12,120,805,S 3rd Av,Tucson,Historic Reproduction Pole - Restricted,TDOT_STREETLIGHTS,,8543,,,Active,,2910004149,402
995159.775918636,441751.584645666,2053,LED 12W A-LAMP,Globe,LED,12,120,849,S 2nd Av,Tucson,Historic Reproduction Pole - Restricted,TDOT_STREETLIGHTS,,8544,,,Active,,2910004149,402
995111.155511811,441859.079068244,2054,LED 12W A-LAMP,Globe,LED,12,120,838,S 2nd Av,Tucson,Historic Reproduction Pole - Restricted,TDOT_STREETLIGHTS,,8545,,,Active,,2910004149,402
995160.266732283,441964.523293965,2055,LED 12W A-LAMP,Globe,LED,12,120,825,S 2nd Av,Tucson,Historic Reproduction Pole - Restricted,TDOT_STREETLIGHTS,,8546,,,Active,,2910004149,402
995106.250656169,442063.143044621,2056,LED 12W A-LAMP,Globe,LED,12,120,820,S 2nd Av,Tucson,Historic Reproduction Pole - Restricted,TDOT_STREETLIGHTS,,8547,,,Active,,2910004149,402
995162.511811025,442101.844488189,2057,LED 12W A-LAMP,Globe,LED,12,120,805,S 2nd Av,Tucson,Historic Reproduction Pole - Restricted,TDOT_STREETLIGHTS,,8548,,,Active,,2910004149,402
995108.203083988,442167.270013124,2058,LED 12W A-LAMP,Globe,LED,12,120,802,S 2nd Av,Tucson,Historic Reproduction Pole - Restricted,TDOT_STREETLIGHTS,,8549,,,Active,,2910004149,402
995154.589566927,442227.658792652,2059,LED 12W A-LAMP,Globe,LED,12,120,749,S 2nd Av,Tucson,Historic Reproduction Pole - Restricted,TDOT_STREETLIGHTS,,8550,,,Active,,2910004149,402
995106.380249344,442327.272637792,2060,LED 12W A-LAMP,Globe,LED,12,120,735,S 2nd Av,Tucson,Historic Reproduction Pole - Restricted,TDOT_STREETLIGHTS,,8551,,,Active,,2910004149,402
995104.461942255,442480.627624676,2061,LED 12W A-LAMP,Globe,LED,12,120,720,S 2nd Av,Tucson,Historic Reproduction Pole - Restricted,TDOT_STREETLIGHTS,,8552,,,Active,,2910004149,402
995097.557414699,442641.676837273,2062,LED 12W A-LAMP,Globe,LED,12,120,704,S 2nd Av,Tucson,Historic Reproduction Pole - Restricted,TDOT_STREETLIGHTS,,8553,,,Active,,2910004149,402
995149.543963253,442391.806102365,2063,LED 12W A-LAMP,Globe,LED,12,120,721,S 2nd Av,Tucson,Historic Reproduction Pole - Restricted,TDOT_STREETLIGHTS,,8554,,,Active,,2910004149,402
995148.104658794,442546.947834648,2064,LED 12W A-LAMP,Globe,LED,12,120,707,S 2nd Av,Tucson,Historic Reproduction Pole - Restricted,TDOT_STREETLIGHTS,,8555,,,Active,,2910004149,402
995098.997375328,442803.502296589,2065,LED 12W A-LAMP,Globe,LED,12,120,640,S 2nd Av,Tucson,Historic Reproduction Pole - Restricted,TDOT_STREETLIGHTS,,8556,,,Active,,2910004149,402
993712.033464566,443639.86023622,2066,LED 12W A-LAMP,Globe,LED,12,120,445,S 5th Av,Tucson,Historic Reproduction Pole - Restricted,TDOT_STREETLIGHTS,,8574,,,Active,,2910004149,402
993653.136811025,443703.541010499,2067,LED 12W A-LAMP,Globe,LED,12,120,450,S 5th Av,Tucson,Historic Reproduction Pole - Restricted,TDOT_STREETLIGHTS,,8575,,,Active,,2910004149,402
993708.907808401,443801.037729658,2068,LED 12W A-LAMP,Globe,LED,12,120,429,S 5th Av,Tucson,Historic Reproduction Pole - Restricted,TDOT_STREETLIGHTS,,8576,,,Active,,2910004149,402
993648.260170605,443873.907808401,2069,LED 12W A-LAMP,Globe,LED,12,120,422,S 5th Av,Tucson,Historic Reproduction Pole - Restricted,TDOT_STREETLIGHTS,,8577,,,Active,,2910004149,402
993708.399606299,443949.540354334,2070,LED 12W A-LAMP,Globe,LED,12,120,415,S 5th Av,Tucson,Historic Reproduction Pole - Restricted,TDOT_STREETLIGHTS,,8578,,,Active,,2910004149,402
993651.70570866,444033.527559057,2071,LED 12W A-LAMP,Globe,LED,12,120,404,S 5th Av,Tucson,Historic Reproduction Pole - Restricted,TDOT_STREETLIGHTS,,8579,,,Active,,2910004149,402
993695.52395013,444598.012139104,2072,LED 12W A-LAMP,Globe,LED,12,120,245,S 5th Av,Tucson,Historic Reproduction Pole - Restricted,TDOT_STREETLIGHTS,,8580,,,Active,,2910004149,402
993693.06594488,444739.63976378,2073,LED 12W A-LAMP,Globe,LED,12,120,225,S 5th Av,Tucson,Historic Reproduction Pole - Restricted,TDOT_STREETLIGHTS,,8581,,,Active,,2910004149,402
993632.270669293,444979.905839898,2074,LED 12W A-LAMP,Globe,LED,12,120,202,S 5th Av,Tucson,Historic Reproduction Pole - Restricted,TDOT_STREETLIGHTS,,8582,,,Active,,2910004149,402
993693.197178479,444899.754593179,2075,LED 12W A-LAMP,Globe,LED,12,120,217,S 5th Av,Tucson,Historic Reproduction Pole - Restricted,TDOT_STREETLIGHTS,,8583,,,Active,,2910004149,402
993651.08300525,444870.552493438,2076,LED 12W A-LAMP,Globe,LED,12,120,218,S 5th Av,Tucson,Historic Reproduction Pole - Restricted,TDOT_STREETLIGHTS,,8584,,,Active,,2910004149,402
993637.032152232,444672.062007874,2077,LED 12W A-LAMP,Globe,LED,12,120,224,S 5th Av,Tucson,Historic Reproduction Pole - Restricted,TDOT_STREETLIGHTS,,8585,,,Active,,2910004149,402
993634.231955379,444824.481299214,2078,LED 12W A-LAMP,Globe,LED,12,120,216,S 5th Av,Tucson,Historic Reproduction Pole - Restricted,TDOT_STREETLIGHTS,,8586,,,Active,,2910004149,402
992878.671259843,444227.95013123,2079,LED 12W A-LAMP,Globe,LED,12,120,284,S Scott Av,Tucson,Other,TDOT_STREETLIGHTS,,8587,,,Active,,2910000809,360
992875.8585958,444319.005905509,2080,LED 12W A-LAMP,Globe,LED,12,120,278,S Scott Av,Tucson,Other,TDOT_STREETLIGHTS,,8588,,,Active,,2910000809,360
992458.616797902,445247.461942255,2081,ATB2 40BLED10,Autobahn,LED,208,240,97,S Stone Av,Tucson,Other,TDOT_STREETLIGHTS,,8589,,,Active,00F25333,2910005127,416
991856.425853018,443974.377296589,2082,ATBM D R3 MVOLT,Autobahn,LED,95,240,145,W Cushing St,Tucson,Other,TDOT_STREETLIGHTS,,8609,,,Active,00F0DA0D,2910000620,350
991735.112532809,443957.638451442,2083,ATBM D R3 MVOLT,Autobahn,LED,95,240,145,W Cushing St,Tucson,Other,TDOT_STREETLIGHTS,,8610,,,Active,00F0DA0A,2910000620,350
991675.106955379,443947.317585304,2084,ATBM D R3 MVOLT,Autobahn,LED,95,240,201,W Cushing St,Tucson,Other,TDOT_STREETLIGHTS,,8611,,,Inactive,,2910000620,350
991617.155183729,443939.121391073,2085,ATBM D R3 MVOLT,Autobahn,LED,95,240,204,W Cushing St,Tucson,Other,TDOT_STREETLIGHTS,,8612,,,Active,00F0D67A,2910000620,350
991558.33300525,443931.375984251,2086,ATBM D R3 MVOLT,Autobahn,LED,95,240,207,W Cushing St,Tucson,Other,TDOT_STREETLIGHTS,,8613,,,Active,00F0D6E4,2910000620,350
991433.795275591,443919.004921257,2087,ATBM D R3 MVOLT,Autobahn,LED,95,240,327,W Cushing St,Tucson,Other,TDOT_STREETLIGHTS,,8614,,,Active,00F0D66F,2910000620,350
991498.095144358,443922.843175851,2088,ATBM D R3 MVOLT,Autobahn,LED,95,240,211,W Cushing St,Tucson,Other,TDOT_STREETLIGHTS,,8615,,,Active,00F0D949,2910000620,350
991376.682086613,443906.861548558,2089,ATB2 40BLED10,Autobahn,LED,138,480,331,W Cushing St,Tucson,Other,TDOT_STREETLIGHTS,,8616,,,Active,00F113C7,2910000620,350
991322.856955379,443900.688648291,2090,ATB2 40BLED10,Autobahn,LED,138,480,335,W Cushing St,Tucson,Other,TDOT_STREETLIGHTS,,8617,,,Active,00F11303,2910000620,350
991267.102690287,443906.392388448,2091,ATB2 40BLED10,Autobahn,LED,138,480,337,W Cushing St,Tucson,Other,TDOT_STREETLIGHTS,,8618,,,Active,00F113EC,2910000620,350
991041.410761155,443895.636154853,2092,ATB2 40BLED10,Autobahn,LED,138,480,351,W Cushing St,Tucson,Other,TDOT_STREETLIGHTS,,8619,,,Active,00F095FA,2910000620,350
991105.120078739,443899.835629918,2093,ATB2 40BLED10,Autobahn,LED,138,480,341,W Cushing St,Tucson,Other,TDOT_STREETLIGHTS,,8620,,,Active,00F10301,2910000620,350
991160.439960629,443897.813648291,2094,ATB2 40BLED10,Autobahn,LED,138,480,339,W Cushing St,Tucson,Other,TDOT_STREETLIGHTS,,8621,,,Active,00F102FF,2910000620,350
990536.781824145,443971.396981627,2095,ATB2 40BLED10,Autobahn,LED,138,480,537,W Cushing St,Tucson,Other,TDOT_STREETLIGHTS,,8622,,,Active,00F0B9D5,2910000620,350
990591.662073489,443941.799212597,2096,ATB2 40BLED10,Autobahn,LED,138,480,535,W Cushing St,Tucson,Other,TDOT_STREETLIGHTS,,8623,,,Active,00F0B00B,2910000620,350
990709.446194224,443909.495734908,2097,ATB2 40BLED10,Autobahn,LED,138,480,447,W Cushing St,Tucson,Other,TDOT_STREETLIGHTS,,8624,,,Active,00F0B015,2910000620,350
990647.183070865,443927.396981627,2098,ATB2 40BLED10,Autobahn,LED,138,480,449,W Cushing St,Tucson,Other,TDOT_STREETLIGHTS,,8625,,,Active,00F2C935,2910000620,350
990767.109908137,443901.158792652,2099,ATB2 40BLED10,Autobahn,LED,138,480,443,W Cushing St,Tucson,Other,TDOT_STREETLIGHTS,,8626,,,Active,00F09575,2910000620,350
990819.857611548,443889.094160102,2100,ATB2 40BLED10,Autobahn,LED,138,480,415,W Cushing St,Tucson,Other,TDOT_STREETLIGHTS,,8627,,,Active,00F096FA,2910000620,350
992438.596128609,444436.72834646,2101,ATBM A R3,Autobahn,LED,60,480,38,W Mccormick St,Tucson,Other,TDOT_STREETLIGHTS,,8648,,,Active,00F14930,2910000620,350
991975.543307088,450789.49442257,2102,ATBM D R3,Autobahn,LED,95,480,13,W Speedway Bl,Tucson,Other,TDOT_STREETLIGHTS,,8665,,,Active,00F15DDB,2910009904,461
992532.701771654,450805.377624676,2103,ATBM P30 R3 480,Autobahn,LED,120,480,38,E Speedway Bl,Tucson,Other,TDOT_STREETLIGHTS,,8666,,,Active,00F14209,2910001049,368
992201.023293965,450544.867125981,2104,ATBM D R3,Autobahn,LED,95,480,1020,N Stone Av,Tucson,Other,TDOT_STREETLIGHTS,,8687,,,Active,00F2CB76,2910004239,404
992113.196850393,450485.518044621,2105,ATBM D R3,Autobahn,LED,95,480,1029,N Stone Av,Tucson,Other,TDOT_STREETLIGHTS,,8688,,,Active,00F0B642,2910004239,404
992199.99835958,450415.334973752,2106,ATBM D R3,Autobahn,LED,95,480,1006,N Stone Av,Tucson,Other,TDOT_STREETLIGHTS,,8689,,,Active,00F14CC5,2910004239,404
992118.323818896,450349.127296589,2107,ATBM D R3,Autobahn,LED,95,480,1003,N Stone Av,Tucson,Other,TDOT_STREETLIGHTS,,8690,,,Active,00F0B9D6,2910004239,404
992190.146981627,450269.71686352,2108,ATBM D R3,Autobahn,LED,95,480,1000,N Stone Av,Tucson,Other,TDOT_STREETLIGHTS,,8691,,,Active,00F14112,2910004239,404
992115.192913387,450177.736548558,2109,ATBM D R3,Autobahn,LED,95,480,945,N Stone Av,Tucson,Other,TDOT_STREETLIGHTS,,8692,,,Active,00F141F1,2910004239,404
992186.881889764,450113.605643041,2110,ATBM D R3,Autobahn,LED,95,480,932,N Stone Av,Tucson,Other,TDOT_STREETLIGHTS,,8693,,,Active,00F0762F,2910004239,404
992122.956692912,450033.364829399,2111,ATBM D R3,Autobahn,LED,95,480,933,N Stone Av,Tucson,Other,TDOT_STREETLIGHTS,,8694,,,Active,00F14E10,2910004239,404
992191.30347769,449927.364501312,2112,ATBM D R3,Autobahn,LED,95,480,904,N Stone Av,Tucson,Other,TDOT_STREETLIGHTS,,8695,,,Active,00F145ED,2910004239,404
992127.14895013,449848.577099741,2113,ATBM D R3,Autobahn,LED,95,480,903,N Stone Av,Tucson,Other,TDOT_STREETLIGHTS,,8696,,,Active,00F0B70D,2910004239,404
992197.116469815,449793.890419945,2114,ATBM D R3,Autobahn,LED,95,480,900,N Stone Av,Tucson,Other,TDOT_STREETLIGHTS,,8697,,,Active,00F1037F,2910004239,404
992122.198490813,449732.835958004,2115,ATBM D R3,Autobahn,LED,95,480,847,N Stone Av,Tucson,Other,TDOT_STREETLIGHTS,,8698,,,Active,00F0B7E1,2910004239,404
992192.34547244,449668.327755906,2116,ATBM D R3,Autobahn,LED,95,480,840,N Stone Av,Tucson,Other,TDOT_STREETLIGHTS,,8699,,,Active,00F14541,2910004239,404
992139.537401576,449231.134514436,2117,ATBM D R3,Autobahn,LED,95,480,745,N Stone Av,Tucson,Other,TDOT_STREETLIGHTS,,8700,,,Active,00F2CC60,2910000597,348
993124.383530185,450557.006561682,2118,LED 12W A-LAMP,Globe,LED,12,120,1034,N 6th Av,Tucson,Historic Original Pole,TDOT_STREETLIGHTS,,8736,,,Active,,2910002444,387
993074.296259843,450275.688320212,2119,LED 12W A-LAMP,Globe,LED,12,120,1001,N 6th Av,Tucson,Historic Original Pole,TDOT_STREETLIGHTS,,8737,,,Active,,2910002444,387
993141.896325458,450223.03871391,2120,LED 12W A-LAMP,Globe,LED,12,120,950,N 6th Av,Tucson,Historic Original Pole,TDOT_STREETLIGHTS,,8738,,,Active,,2910002444,387
993079.44324147,449937.736876637,2121,LED 12W A-LAMP,Globe,LED,12,120,911,N 6th Av,Tucson,Historic Original Pole,TDOT_STREETLIGHTS,,8739,,,Active,,2910002444,387
993149.310039371,449940.172572181,2122,LED 12W A-LAMP,Globe,LED,12,120,910,N 6th Av,Tucson,Historic Original Pole,TDOT_STREETLIGHTS,,8740,,,Active,,2910002444,387
993079.897637796,449802.116469815,2123,LED 12W A-LAMP,Globe,LED,12,120,901,N 6th Av,Tucson,Historic Original Pole,TDOT_STREETLIGHTS,,8741,,,Active,,2910002444,387
993107.186351705,448065.846456692,2124,ATBM D R3,Autobahn,LED,95,480,527,N 6th Av,Tucson,Other,TDOT_STREETLIGHTS,,8761,,,Active,00F074F9,2910255788,374
993169.282152232,448017.149934381,2125,ATBM D R3,Autobahn,LED,95,480,510,N 6th Av,Tucson,Other,TDOT_STREETLIGHTS,,8762,,,Active,00F0B944,2910255788,374
993111.288057745,447940.961942255,2126,ATBM D R3,Autobahn,LED,95,480,509,N 6th Av,Tucson,Other,TDOT_STREETLIGHTS,,8763,,,Active,00F0B5D4,2910255788,374
993169.842191599,447792.479986876,2127,ATBM D R3,Autobahn,LED,95,480,442,N 6th Av,Tucson,Other,TDOT_STREETLIGHTS,,8764,,,Active,00F0B091,2910255788,374
993112.254593175,447715.760498688,2128,ATBM D R3,Autobahn,LED,95,480,439,N 6th Av,Tucson,Other,TDOT_STREETLIGHTS,,8765,,,Active,00F113B6,2910255788,374
993173.746719159,447686.469160102,2129,ATBM D R3,Autobahn,LED,95,480,430,N 6th Av,Tucson,Other,TDOT_STREETLIGHTS,,8766,,,Active,00F0B93D,2910255788,374
993120.341863517,447577.286089242,2130,ATBM D R3,Autobahn,LED,95,480,413,N 6th Av,Tucson,Other,TDOT_STREETLIGHTS,,8767,,,Active,00F0FE04,2910255788,374
993179.035104986,447528.792650916,2131,ATBM D R3,Autobahn,LED,95,480,412,N 6th Av,Tucson,Other,TDOT_STREETLIGHTS,,8768,,,Active,00F0B923,2910255788,374
993118.228018373,447469.865157478,2132,ATBM D R3,Autobahn,LED,95,480,401,N 6th Av,Tucson,Other,TDOT_STREETLIGHTS,,8769,,,Active,00F0FDFC,2910255788,374
993181.094160106,447446.170931756,2133,ATBM D R3,Autobahn,LED,95,480,406,N 6th Av,Tucson,Other,TDOT_STREETLIGHTS,,8770,,,Active,00F0B37C,2910255788,374
993117.751968503,447359.079068244,2134,ATBM D R3,Autobahn,LED,95,480,321,N 6th Av,Tucson,Other,TDOT_STREETLIGHTS,,8771,,,Active,00F0B4C5,2910255788,374
993202.589238845,447246.291338585,2135,ATBM D R3,Autobahn,LED,95,480,320,N 6th Av,Tucson,Other,TDOT_STREETLIGHTS,,8772,,,Active,00F0B931,2910255788,374
993115.785433073,447238.452427819,2136,ATBM D R3,Autobahn,LED,95,480,319,N 6th Av,Tucson,Other,TDOT_STREETLIGHTS,,8773,,,Active,00F0B616,2910255788,374
994011.196850393,450704.919947505,2137,LED 12W A-LAMP,Globe,LED,12,120,1049,N 4th Av,Tucson,Historic Original Pole,TDOT_STREETLIGHTS,,8774,,,Active,,2910002444,387
994082.031824145,450423.215551183,2138,LED 12W A-LAMP,Globe,LED,12,120,1010,N 4th Av,Tucson,Historic Original Pole,TDOT_STREETLIGHTS,,8775,,,Active,,2910002444,387
994024.45406824,450290.271981627,2139,LED 12W A-LAMP,Globe,LED,12,120,1001,N 4th Av,Tucson,Historic Original Pole,TDOT_STREETLIGHTS,,8776,,,Active,,2910002444,387
994086.29035433,450291.546916008,2140,LED 12W A-LAMP,Globe,LED,12,120,1002,N 4th Av,Tucson,Historic Original Pole,TDOT_STREETLIGHTS,,8777,,,Active,,2910002444,387
994024.424868766,450223.69094488,2141,LED 12W A-LAMP,Globe,LED,12,120,943,N 4th Av,Tucson,Historic Original Pole,TDOT_STREETLIGHTS,,8778,,,Active,,2910002444,387
994090.31988189,450011.070209973,2142,LED 12W A-LAMP,Globe,LED,12,120,912,N 4th Av,Tucson,Historic Original Pole,TDOT_STREETLIGHTS,,8779,,,Active,,2910002444,387
994111.729330707,448403.437335961,2143,LED 12W A-LAMP,Globe,LED,12,120,600,N 4th Av,Tucson,Other,TDOT_STREETLIGHTS,,8801,,,Active,,2910002408,385
994053.277559057,448316.390091866,2144,ATBM D R3,Autobahn,LED,95,480,561,N 4th Av,Tucson,Other,TDOT_STREETLIGHTS,,8802,,,Active,00F0FCD4,2910002408,385
994113.939304464,448318.011482939,2145,LED 12W A-LAMP,Globe,LED,12,120,562,N 4th Av,Tucson,Other,TDOT_STREETLIGHTS,,8803,,,Active,,2910002408,385
994118.077099737,448063.739173226,2146,LED 12W A-LAMP,Globe,LED,12,120,522,N 4th Av,Tucson,Other,TDOT_STREETLIGHTS,,8804,,,Active,,2910002408,385
994060.499015749,447773.104986876,2147,LED 12W A-LAMP,Globe,LED,12,120,433,N 4th Av,Tucson,Other,TDOT_STREETLIGHTS,,8805,,,Active,,2910000050,324
994127.044947505,447714.524606302,2148,LED 12W A-LAMP,Globe,LED,12,120,434,N 4th Av,Tucson,Historic Reproduction Pole,TDOT_STREETLIGHTS,,8806,,,Active,,2910000050,324
994066.550524935,447585.575459316,2149,ATBM A R3,Autobahn,LED,60,480,419,N 4th Av,Tucson,Other,TDOT_STREETLIGHTS,,8807,,,Active,00F1473B,2910000050,324
